"","lizard_id.Estimate.Intercept","lizard_id.Est.Error.Intercept","lizard_id.Q2.5.Intercept","lizard_id.Q97.5.Intercept","lizard_id.Estimate.trial_reversal","lizard_id.Est.Error.trial_reversal","lizard_id.Q2.5.trial_reversal","lizard_id.Q97.5.trial_reversal","lizard_id.Estimate.cortControl","lizard_id.Est.Error.cortControl","lizard_id.Q2.5.cortControl","lizard_id.Q97.5.cortControl","lizard_id.Estimate.tempHot","lizard_id.Est.Error.tempHot","lizard_id.Q2.5.tempHot","lizard_id.Q97.5.tempHot","lizard_id.Estimate.trial_reversal.cortControl","lizard_id.Est.Error.trial_reversal.cortControl","lizard_id.Q2.5.trial_reversal.cortControl","lizard_id.Q97.5.trial_reversal.cortControl","lizard_id.Estimate.trial_reversal.tempHot","lizard_id.Est.Error.trial_reversal.tempHot","lizard_id.Q2.5.trial_reversal.tempHot","lizard_id.Q97.5.trial_reversal.tempHot","lizard_id.Estimate.cortControl.tempHot","lizard_id.Est.Error.cortControl.tempHot","lizard_id.Q2.5.cortControl.tempHot","lizard_id.Q97.5.cortControl.tempHot","lizard_id.Estimate.trial_reversal.cortControl.tempHot","lizard_id.Est.Error.trial_reversal.cortControl.tempHot","lizard_id.Q2.5.trial_reversal.cortControl.tempHot","lizard_id.Q97.5.trial_reversal.cortControl.tempHot"
"1322",-0.684097678026245,0.326443272342364,-1.3525673222576,-0.0440818624174295,0.0402025122964077,0.0108813360452717,0.019070179162198,0.0626660069661723,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"1328",-0.675698435338131,0.374285824944545,-1.39697028726422,0.0960161656137278,0.0379700333128355,0.0118294052201908,0.0134981603766502,0.0604797352419287,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"1334",-0.570625656863769,0.367407978933174,-1.28301252022657,0.183470068189051,0.0391353904933456,0.0114357306556532,0.0160454641599419,0.0610559431607995,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"1381",-0.663343452893467,0.370889351069838,-1.38897181350132,0.0905752712361378,0.0383143211671644,0.0115205813750782,0.014383643107739,0.0606552996180311,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"1382",-1.18746887902957,0.431312237288846,-2.13102132894912,-0.443315590261394,0.0421360433892393,0.0131079700198802,0.0173630897542638,0.0704466680197383,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"1390",-0.584663778533729,0.375187169857175,-1.3396846700553,0.16043722423503,0.0415285585782704,0.0116318834558433,0.0193426407576241,0.0658642348983195,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"1399",-0.876816904980719,0.373676981151744,-1.65112371161586,-0.20190948365799,0.0422465282989065,0.011609374184752,0.0205819786789774,0.0664769661480637,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"1401",-1.10496467229375,0.397674363513734,-1.94520787654843,-0.373560161860819,0.0405061720232899,0.01233014587948,0.015894640860746,0.0657153370171885,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"1402",-0.75879607954981,0.365928854678633,-1.49904444490812,-0.0448992520374608,0.0402985253918218,0.0113773045777963,0.0176769404668732,0.0624431812394423,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"1408",-0.377571320383304,0.380704259509365,-1.0915707980281,0.402402687470488,0.0412486837346491,0.0120221090680992,0.0183338292923483,0.0665206107444046,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"1410",-0.397922907362945,0.387540615456969,-1.10829453960263,0.438498548739958,0.0382730016132148,0.0118725566737484,0.0133075155026158,0.0615117937707025,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"1424",-0.845948384144938,0.377939034908822,-1.60346533301654,-0.109941184293184,0.0384471168421526,0.011780189982438,0.0142949859572826,0.0612576270857396,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"1454",-0.693199886734893,0.366451202967561,-1.41008468495532,0.0421052148026699,0.0407608066720824,0.0112138631232614,0.0190204810045604,0.0631364599564364,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"1487",-0.881406524279355,0.370592144825809,-1.63882787844171,-0.170452046178569,0.0401357078692909,0.0115462655673336,0.0170002380736458,0.063453690368044,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"1531",-1.10760601760314,0.39742515320981,-1.93956074264261,-0.391182565279649,0.0405904499544651,0.0121587467306052,0.0169305982570131,0.0654178240760603,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"1619",-0.620110703974546,0.33012003968562,-1.26992913206675,0.0379330146512657,0.0407579926644476,0.0109211710424972,0.0196044550183189,0.0630526519124413,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"2073",-0.993854855874066,0.348731645451726,-1.72102323539667,-0.35876845092073,0.0411586158623511,0.0113927528477746,0.019545525492729,0.0648917930222675,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"2105",-0.783302296349388,0.340546046348784,-1.5013329124282,-0.138310674473717,0.0425165353235053,0.0112234115549568,0.021599432012254,0.0662225482484966,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"2106",-0.6847534829168,0.386661540166663,-1.49690344702444,0.0551018331097566,0.0429167301760875,0.012027976559408,0.0214082510260224,0.0690707102204582,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"2205",-0.928961012812306,0.393461582753914,-1.75560753679125,-0.193588861309122,0.0402285488709276,0.011768767159294,0.0170931590895052,0.0636462609734944,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"2242",-0.515579108977714,0.368637008780771,-1.21882801378327,0.231183427223582,0.0399734301633901,0.011378552669127,0.0172594479511537,0.0626652231994153,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"2255",-0.951776343547012,0.383744007112154,-1.77189498502805,-0.243932016383893,0.0403900984302653,0.0117804222320664,0.0171446006664369,0.0640811582611582,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"2346",-0.671534411730708,0.32246989125261,-1.31907245820156,-0.0317694009264622,0.0407472436672499,0.0107542750854278,0.0196650341952525,0.0625963519495636,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"2351",-0.671408433622976,0.374341670498859,-1.44285848120651,0.0507922957916906,0.042563159527307,0.0115759516934915,0.0210645380930214,0.0666041273569416,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
"2486",-0.881151680602979,0.376519201433511,-1.65431067234682,-0.17672811994549,0.0420860937121817,0.0117460853333971,0.0204567409903683,0.0662255525409774,-0.306271873232514,0.325752917079769,-0.936458510889115,0.328273286846312,-0.620176564887973,0.336453448298844,-1.29173894878653,0.0348628252929749,0.0220686775609866,0.0128914164457031,-0.00291845106117785,0.0475181965294392,0.0164849966434786,0.013152762844246,-0.00918163167645473,0.0426003333321851,0.601825928814189,0.476024008659445,-0.348487901068097,1.53644777674904,-0.0340831523882204,0.018600874573359,-0.0705289384984113,0.00294423987176906
